occurence_PK,occurrencedate,occurrencehour,occurrenceday,occurrencemonth,occurrenceyear
3392,2022-02-08 05:00:00+00:00,5,8,2,2022
3393,2022-02-10 05:00:00+00:00,5,10,2,2022
3394,2022-02-12 05:00:00+00:00,5,12,2,2022
3395,2022-02-16 05:00:00+00:00,5,16,2,2022
3396,2022-02-13 05:00:00+00:00,5,13,2,2022
3397,2022-02-11 05:00:00+00:00,5,11,2,2022
3398,2022-02-14 05:00:00+00:00,5,14,2,2022
3399,2022-02-15 05:00:00+00:00,5,15,2,2022
3400,2022-02-17 05:00:00+00:00,5,17,2,2022
3401,2002-02-10 05:00:00+00:00,5,10,2,2002
3402,2022-02-21 05:00:00+00:00,5,21,2,2022
3403,2022-02-19 05:00:00+00:00,5,19,2,2022
3404,2022-02-20 05:00:00+00:00,5,20,2,2022
3405,2022-02-24 05:00:00+00:00,5,24,2,2022
3406,2022-02-25 05:00:00+00:00,5,25,2,2022
3407,2022-02-22 05:00:00+00:00,5,22,2,2022
3408,2022-02-23 05:00:00+00:00,5,23,2,2022
3409,2022-02-26 05:00:00+00:00,5,26,2,2022
3410,2022-02-18 05:00:00+00:00,5,18,2,2022
3411,2009-11-27 05:00:00+00:00,5,27,11,2009
3412,2008-12-24 05:00:00+00:00,5,24,12,2008
3413,2022-03-01 05:00:00+00:00,5,1,3,2022
3414,2022-02-28 05:00:00+00:00,5,28,2,2022
3415,2022-02-27 05:00:00+00:00,5,27,2,2022
3416,2022-03-07 05:00:00+00:00,5,7,3,2022
3417,2022-03-02 05:00:00+00:00,5,2,3,2022
3418,2022-03-06 05:00:00+00:00,5,6,3,2022
3419,2022-03-05 05:00:00+00:00,5,5,3,2022
3420,2022-03-03 05:00:00+00:00,5,3,3,2022
3421,2022-03-04 05:00:00+00:00,5,4,3,2022
3422,2022-03-08 05:00:00+00:00,5,8,3,2022
3423,2022-03-09 05:00:00+00:00,5,9,3,2022
3424,2022-03-10 05:00:00+00:00,5,10,3,2022
3425,2022-03-15 04:00:00+00:00,4,15,3,2022
3426,2022-03-13 05:00:00+00:00,5,13,3,2022
3427,2022-03-12 05:00:00+00:00,5,12,3,2022
3428,2022-03-16 04:00:00+00:00,4,16,3,2022
3429,2022-03-11 05:00:00+00:00,5,11,3,2022
3430,2022-03-14 04:00:00+00:00,4,14,3,2022
3431,2002-03-05 05:00:00+00:00,5,5,3,2002
3432,2022-03-25 04:00:00+00:00,4,25,3,2022
3433,2022-03-24 04:00:00+00:00,4,24,3,2022
3434,2022-03-23 04:00:00+00:00,4,23,3,2022
3435,2022-03-19 04:00:00+00:00,4,19,3,2022
3436,2022-03-26 04:00:00+00:00,4,26,3,2022
3437,2022-03-22 04:00:00+00:00,4,22,3,2022
3438,2022-03-21 04:00:00+00:00,4,21,3,2022
3439,2022-03-18 04:00:00+00:00,4,18,3,2022
3440,2022-03-20 04:00:00+00:00,4,20,3,2022
3441,2022-03-17 04:00:00+00:00,4,17,3,2022
3442,2022-03-28 04:00:00+00:00,4,28,3,2022
3443,2022-03-27 04:00:00+00:00,4,27,3,2022
3444,2022-03-29 04:00:00+00:00,4,29,3,2022
3445,2022-04-01 04:00:00+00:00,4,1,4,2022
3446,2022-03-30 04:00:00+00:00,4,30,3,2022
3447,2022-04-03 04:00:00+00:00,4,3,4,2022
3448,2022-04-02 04:00:00+00:00,4,2,4,2022
3449,2022-04-04 04:00:00+00:00,4,4,4,2022
3450,2022-03-31 04:00:00+00:00,4,31,3,2022
3451,2022-04-08 04:00:00+00:00,4,8,4,2022
3452,2022-04-06 04:00:00+00:00,4,6,4,2022
3453,2022-04-10 04:00:00+00:00,4,10,4,2022
3454,2022-04-09 04:00:00+00:00,4,9,4,2022
3455,2022-04-11 04:00:00+00:00,4,11,4,2022
3456,2022-04-07 04:00:00+00:00,4,7,4,2022
3457,2022-04-12 04:00:00+00:00,4,12,4,2022
3458,2022-04-05 04:00:00+00:00,4,5,4,2022
3459,2022-04-14 04:00:00+00:00,4,14,4,2022
3460,2022-04-19 04:00:00+00:00,4,19,4,2022
3461,2022-04-16 04:00:00+00:00,4,16,4,2022
3462,2022-04-18 04:00:00+00:00,4,18,4,2022
3463,2022-04-15 04:00:00+00:00,4,15,4,2022
3464,2022-04-13 04:00:00+00:00,4,13,4,2022
3465,2022-04-17 04:00:00+00:00,4,17,4,2022
3466,2022-04-20 04:00:00+00:00,4,20,4,2022
3467,2022-04-21 04:00:00+00:00,4,21,4,2022
3468,2000-05-01 04:00:00+00:00,4,1,5,2000
3469,2002-02-14 05:00:00+00:00,5,14,2,2002
3470,2022-04-25 04:00:00+00:00,4,25,4,2022
3471,2022-04-24 04:00:00+00:00,4,24,4,2022
3472,2022-04-23 04:00:00+00:00,4,23,4,2022
3473,2022-04-26 04:00:00+00:00,4,26,4,2022
3474,2022-04-29 04:00:00+00:00,4,29,4,2022
3475,2022-04-22 04:00:00+00:00,4,22,4,2022
3476,2022-04-28 04:00:00+00:00,4,28,4,2022
3477,2022-04-27 04:00:00+00:00,4,27,4,2022
3478,2022-04-30 04:00:00+00:00,4,30,4,2022
3479,2022-05-08 04:00:00+00:00,4,8,5,2022
3480,2022-05-07 04:00:00+00:00,4,7,5,2022
3481,2022-05-03 04:00:00+00:00,4,3,5,2022
3482,2022-05-06 04:00:00+00:00,4,6,5,2022
3483,2022-05-09 04:00:00+00:00,4,9,5,2022
3484,2022-05-02 04:00:00+00:00,4,2,5,2022
3485,2022-05-05 04:00:00+00:00,4,5,5,2022
3486,2022-05-04 04:00:00+00:00,4,4,5,2022
3487,2022-05-01 04:00:00+00:00,4,1,5,2022
3488,1993-10-28 04:00:00+00:00,4,28,10,1993
3489,2022-05-15 04:00:00+00:00,4,15,5,2022
3490,2022-05-14 04:00:00+00:00,4,14,5,2022
3491,2022-05-13 04:00:00+00:00,4,13,5,2022
3492,2022-05-10 04:00:00+00:00,4,10,5,2022
3493,2022-05-16 04:00:00+00:00,4,16,5,2022
3494,2022-05-11 04:00:00+00:00,4,11,5,2022
3495,2022-05-12 04:00:00+00:00,4,12,5,2022
3496,2022-05-17 04:00:00+00:00,4,17,5,2022
3497,2022-05-18 04:00:00+00:00,4,18,5,2022
3498,2022-05-21 04:00:00+00:00,4,21,5,2022
3499,2022-05-19 04:00:00+00:00,4,19,5,2022
3500,2022-05-22 04:00:00+00:00,4,22,5,2022
3501,2022-05-23 04:00:00+00:00,4,23,5,2022
3502,2022-05-20 04:00:00+00:00,4,20,5,2022
3503,2022-05-24 04:00:00+00:00,4,24,5,2022
3504,2022-05-25 04:00:00+00:00,4,25,5,2022
3505,2022-05-26 04:00:00+00:00,4,26,5,2022
3506,2022-05-27 04:00:00+00:00,4,27,5,2022
3507,2022-05-28 04:00:00+00:00,4,28,5,2022
3508,2022-05-29 04:00:00+00:00,4,29,5,2022
3509,2022-06-02 04:00:00+00:00,4,2,6,2022
3510,2022-05-31 04:00:00+00:00,4,31,5,2022
3511,2022-05-30 04:00:00+00:00,4,30,5,2022
3512,2022-06-01 04:00:00+00:00,4,1,6,2022
3513,2022-06-03 04:00:00+00:00,4,3,6,2022
3514,2022-06-04 04:00:00+00:00,4,4,6,2022
3515,2022-06-06 04:00:00+00:00,4,6,6,2022
3516,2022-06-09 04:00:00+00:00,4,9,6,2022
3517,2022-06-05 04:00:00+00:00,4,5,6,2022
3518,2022-06-08 04:00:00+00:00,4,8,6,2022
3519,2022-06-07 04:00:00+00:00,4,7,6,2022
3520,2022-06-10 04:00:00+00:00,4,10,6,2022
3521,2022-06-11 04:00:00+00:00,4,11,6,2022
3522,2022-06-16 04:00:00+00:00,4,16,6,2022
3523,2022-06-15 04:00:00+00:00,4,15,6,2022
3524,2022-06-13 04:00:00+00:00,4,13,6,2022
3525,2022-06-17 04:00:00+00:00,4,17,6,2022
3526,2022-06-14 04:00:00+00:00,4,14,6,2022
3527,2022-06-19 04:00:00+00:00,4,19,6,2022
3528,2022-06-12 04:00:00+00:00,4,12,6,2022
3529,2022-06-18 04:00:00+00:00,4,18,6,2022
3530,2022-06-20 04:00:00+00:00,4,20,6,2022
3531,1998-08-01 04:00:00+00:00,4,1,8,1998
3532,2022-06-27 04:00:00+00:00,4,27,6,2022
3533,2022-06-24 04:00:00+00:00,4,24,6,2022
3534,2022-06-26 04:00:00+00:00,4,26,6,2022
3535,2022-06-25 04:00:00+00:00,4,25,6,2022
3536,2022-06-28 04:00:00+00:00,4,28,6,2022
3537,2022-06-22 04:00:00+00:00,4,22,6,2022
3538,2022-06-21 04:00:00+00:00,4,21,6,2022
3539,2022-06-23 04:00:00+00:00,4,23,6,2022
3540,2022-06-29 04:00:00+00:00,4,29,6,2022
3541,2022-06-30 04:00:00+00:00,4,30,6,2022
3542,2001-02-01 05:00:00+00:00,5,1,2,2001
